World rank,Company,Country,Region,Industry,R&D 2018/19 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
1930,ARITY INTERNATIONAL,UK,EU,Software & Computer Services,45.3,-0.9,64.5,-3.6,70.2, , , ,-18.3,-257.9,-28.4, , , , 
1931,RA PHARMA,US,US,Pharmaceuticals & Biotechnology,45.3,15.1,2.2, ,2074.0,0.9,-26.8,41.4,-58.0,20.6,-2655.5,72.0,14.3,344.6,16.3
1932,EPPENDORF,Germany,EU,Health Care Equipment & Services,45.3,24.1,690.3,6.0,6.6,349.9,1478.9,50.7,145.5,4.2,21.1,3134.0,3.5, , 
1933,SUZHOU VICTORY PRECISION MANUFACTURE,China,China,General Industrials,45.2,36.8,2174.4,8.7,2.1,161.1,-14.5,7.4,-21.1,-130.8,-1.0,8510.0,18.7,874.8, 
1934,PILATUS AIRCRAFT,Switzerland,RoW,Aerospace & Defence,45.2,-52.3,968.5,10.8,4.7, , , ,829.3,592.6,85.6,2283.0,8.0, , 
1935,RUBIUS THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,45.2,143.9, , , ,13.1,564.2, ,-80.1,111.9, ,142.0,71.1,1734.1, 
1936,SHANDONG GOLD MINING,China,China,Mining,45.2,-7.8,6982.3,8.1,0.6,451.1,-6.9,6.5,269.8,-2.3,3.9,16032.0,11.5,4180.6,-29.4
1937,ASIA VITAL COMPONENTS,Taiwan,RoW,Technology Hardware & Equipment,45.2,29.3,826.0,7.2,5.5,44.6,58.4,5.4,33.2,-16.0,4.0, , ,293.7,6.9
1938,EXEDY,Japan,Japan,Automobiles & Parts,45.1,-0.7,2225.4,-0.3,2.0,212.7,29.0,9.6,149.6,-22.3,6.7,13491.0,0.6,1338.3,6.1
1939,QUIDEL,US,US,Pharmaceuticals & Biotechnology,45.1,53.5,456.1,88.0,9.9,27.7,81.0,6.1,96.2,322.6,21.1,1224.0,2.6,2621.8,156.9
1940,BEYONDSPRING,US,US,Pharmaceuticals & Biotechnology,45.1,10.6, , , ,0.2,172.4, ,-50.3,-41.3, ,52.0,36.8,450.1,-38.8
1941,THK,Japan,Japan,Industrial Engineering,45.1,29.5,2785.5,23.3,1.6,247.5,100.1,8.9,392.7,70.5,14.1,13478.0,0.9,3139.1,-18.9
1942,SIENNA BIOPHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,45.1,69.2, , , ,0.0,-85.8, ,-66.8,57.5, ,58.0,23.4,302.6,-32.5
1943,BRASKEM,Brazil,RoW,Chemicals,45.0,19.3,13074.9,17.2,0.3,610.1,19.1,4.7,1872.0,-13.4,14.3, , ,4605.1,55.4
1944,ZHONGSHAN BROAD OCEAN MOTOR,China,China,Automobiles & Parts,45.0, ,1070.9,0.6,4.2,59.7,-28.2,5.6,-285.1,-534.3,-26.6,11744.0,4.2,743.1,-38.8
1945,SUDZUCKER,Germany,EU,Food Producers,44.9,3.9,6754.1,-3.3,0.7,378.7,5.0,5.6,-767.1,-262.6,-11.4,19219.0,3.8,2409.4,-34.0
1946,KEDRION,Italy,EU,Pharmaceuticals & Biotechnology,44.9,41.1,602.5,-8.6,7.4,65.1,38.9,10.8,51.6,160.9,8.6,2356.0,1.6, , 
1947,COMPUGROUP MEDICAL,Germany,EU,Software & Computer Services,44.8,27.3,717.0,23.1,6.3,12.7,-31.8,1.8,137.8,56.3,19.2,4955.0,-3.8,2666.3,2.0
1948,WEIR,UK,EU,Industrial Engineering,44.8,0.0,3096.4,19.1,1.4,86.2,14.6,2.8,127.0,-49.5,4.1,17515.0,17.5,5391.8,21.3
1949,NANYANG TOPSEC TECHNOLOGIES,China,China,Technology Hardware & Equipment,44.8,-8.5,796.3,22.7,5.6,23.0,33.5,2.9,84.4,29.5,10.6,4658.0,24.7,874.4,96.4
1950,FATE THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,44.8,69.5,4.1,15.4,1081.9,2.0,33.5,48.6,-58.6,59.3,-1415.4,104.0,30.0,601.4,339.8
1951,CABOT MICROELECTRONICS,US,US,Technology Hardware & Equipment,44.8,-5.2,515.4,16.4,8.7,18.6,0.6,3.6,139.8,43.0,27.1,1219.0,3.4,2515.6,58.9
1952,TOMRA SYSTEMS,Norway,RoW,Industrial Engineering,44.7,37.0,863.9,15.7,5.2,74.2,32.7,8.6,108.4,17.8,12.5,3800.0,16.9,2752.1,58.1
1953,JUKI,Japan,Japan,Industrial Engineering,44.7,18.7,883.1,8.1,5.1,20.7,23.0,2.3,72.1,12.2,8.2,5891.0,-0.1,307.5,-16.7
1954,ANAPTYSBIO,US,US,Pharmaceuticals & Biotechnology,44.7,163.3,4.4,-50.0,1023.9,0.9,266.6,21.3,-58.3,131.8,-1334.4,78.0,30.0,1860.8,274.5
1955,VAISALA,Finland,EU,Electronic & Electrical Equipment,44.7,14.6,348.8,4.9,12.8,14.5,70.6,4.2,38.8,-4.7,11.1,1816.0,12.9,576.8,-2.7
1956,LFB,France,EU,Pharmaceuticals & Biotechnology,44.7,-28.4,400.0,-18.4,11.2, , , ,-34.9,-72.2,-8.7,2305.0,-1.5, , 
1957,CHANGSHIN,South Korea,RoW,Personal Goods,44.6,1.7,1023.6,3.3,4.4, , , ,34.2,192.7,3.3, , , , 
1958,TOCAGEN,US,US,Pharmaceuticals & Biotechnology,44.6,75.5,15.8,43891.3,283.2,1.7,200.5,10.9,-40.0,21.9,-254.2,79.0,17.9,169.9,-29.4
1959,SUMCO,Japan,Japan,Technology Hardware & Equipment,44.6,3.5,2561.5,24.7,1.7,396.3,223.6,15.5,671.1,102.4,26.2,8017.0,4.0,4585.3,22.8
1960,ZHEJIANG WANFENG AUTO WHEEL,China,China,Automobiles & Parts,44.6,36.9,1338.3,7.6,3.3,173.8,101.5,13.0,149.1,-7.8,11.1,10441.0,17.6,1888.3,-61.7
1961,VALLOUREC,France,EU,Industrial Engineering,44.6,-4.9,3920.7,4.6,1.1,123.0,-15.4,3.1,-213.8,-41.7,-5.5,18330.0,-6.1,2257.9,17.5
1962,CROWN HOLDINGS,US,US,General Industrials,44.5,30.8,9738.9,28.2,0.5,403.5,-7.2,4.1,1005.2,8.1,10.3,33000.0,37.5,5054.4,-27.4
1963,INTEGER,US,US,Health Care Equipment & Services,44.5,-7.8,1061.1,6.9,4.2,39.2,-5.1,3.7,148.6,9.6,14.0,8250.0,-14.9,2234.0,76.2
1964,STONERIDGE,US,US,Automobiles & Parts,44.5,4.2,756.5,5.1,5.9,25.4,-9.8,3.4,58.9,16.3,7.8,4600.0,2.2,744.5,82.7
1965,WEIDMUELLER HOLDING,Germany,EU,Electronic & Electrical Equipment,44.5,0.5,740.3,8.8,6.0,39.6,25.7,5.3,41.3,10.8,5.6,4527.0,4.6, , 
1966,DAIDO STEEL,Japan,Japan,Industrial Metals & Mining,44.4,4.0,4281.0,7.5,1.0,270.7,13.6,6.3,266.5,-6.6,6.2,12421.0,4.6,1735.9,-22.5
1967,NORITZ,Japan,Japan,General Industrials,44.4,1.5,1653.8,-2.2,2.7,43.3,-34.4,2.6,28.6,-34.4,1.7,8776.0,-0.4,674.1,-12.5
1968,CEGEDIM,France,EU,Software & Computer Services,44.4,-0.4,469.8,-0.1,9.5,11.0,-10.4,2.3,40.0,46.6,8.5,4562.0,12.3,435.3,1.6
1969,FULLSHARE HOLDINGS,China,China,Health Care Equipment & Services,44.3,6.3,1311.2,-6.7,3.4, , , ,45.0,-62.5,3.4,6652.0,-12.4, , 
1970,GUARDANT HEALTH,US,US,Pharmaceuticals & Biotechnology,44.3,98.4,79.2,81.9,56.0,17.6,202.4,22.3,-81.2,21.3,-102.5,454.0,30.5, , 
1971,SAKATA SEED,Japan,Japan,Food Producers,44.3,-1.2,494.5,0.5,9.0,39.0,10.5,7.9,58.1,-0.7,11.8,2454.0,3.8,1466.8,12.8
1972,CHINA HIGH SPEED TRANSMISSION EQUIPMENT,China,China,Industrial Engineering,44.2,17.4,1045.5,2.7,4.2,62.5,-10.3,6.0,63.2,-57.0,6.0,5588.0,-3.4,1591.5,8.2
1973,NOVOCURE,UK,EU,Pharmaceuticals & Biotechnology,44.2,15.8,216.7,40.1,20.4,5.9,-8.9,2.7,-29.4,-14.4,-13.6,598.0,20.8,3655.2,129.4
1974,CHINA TRADITIONAL CHINESE MEDICINE,China,China,Financial Services,44.2,71.4,1434.9,35.0,3.1,122.5,61.5,8.5,252.2,13.1,17.6,14169.0,32.3,3211.3,37.1
1975,WOLONG ELECTRIC,China,China,Industrial Engineering,44.1,13.2,1365.6,11.3,3.2,102.9,2.4,7.5,123.5,124.9,9.0,14887.0,5.0,1060.0,1.4
1976,CGI,Canada,RoW,Technology Hardware & Equipment,44.1,2.6,7367.2,6.1,0.6,91.7,27.1,1.2,1003.4,5.3,13.6,74000.0,4.2,13812.7,29.4
1977,SHANGHAI PRIME MACHINERY,China,China,Industrial Engineering,44.0,5.5,1150.5,6.5,3.8,36.6,37.8,3.2,47.8,-5.0,4.2,4539.0,-0.8,99.9,-31.4
1978,FUNAI ELECTRIC,Japan,Japan,Electronic & Electrical Equipment,44.0,-10.6,831.7,-18.9,5.3,10.7,-35.2,1.3,4.0,-102.2,0.5,2383.0,-1.0,182.5,-23.8
1979,RHYTHM PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,44.0,119.9, , , ,0.6,442.9, ,-68.5,141.9, ,54.0,107.7,940.2, 
1980,FORTUNE BRANDS HOME & SECURITY,US,US,Household Goods & Home Construction,43.9,-0.8,4790.5,3.8,0.9,131.1,-9.0,2.7,549.0,-9.3,11.5,25300.0,6.3,6589.9,-21.6
1981,MOWI,Norway,RoW,Food Producers,43.9,0.7,3811.9,4.5,1.2,346.2,35.8,9.1,780.0,-5.7,20.5,14537.0,9.9,8924.0,17.6
1982,SANYO CHEMICAL INDUSTRIES,Japan,Japan,Chemicals,43.9,3.8,1273.4,-0.1,3.4,91.0,-11.2,7.1,32.5,-65.6,2.6,2078.0,62.3,1001.5,-6.4
1983,SHINDENGEN ELECTRIC MANUFACTURING,Japan,Japan,Technology Hardware & Equipment,43.8,1.2,746.3,2.7,5.9,47.2,46.4,6.3,43.8,-18.2,5.9,5215.0,5.2,455.4,-22.5
1984,QUOTIENT,UK,EU,Health Care Equipment & Services,43.8,16.1,25.4,17.8,172.2,4.2,-77.8,16.4,-69.0,16.8,-271.0,410.0,0.7,361.6,184.8
1985,INSPUR SOFTWARE,China,China,Software & Computer Services,43.8, ,153.8,-6.9,28.5,11.9,-49.1,7.8,-7.3,-239.2,-4.7,1879.0,-6.1,793.4,-3.5
1986,RISO KAGAKU,Japan,Japan,Technology Hardware & Equipment,43.8,-1.0,661.1,-1.9,6.6,8.6,-30.1,1.3,29.7,0.0,4.5,3626.0,-0.3,1009.4,29.6
1987,FORMULA SYSTEMS 1985,Israel,RoW,Software & Computer Services,43.8,1.4,1303.9,10.2,3.4,10.2,21.4,0.8,95.7,50.5,7.3,15101.0,4.3,513.1,7.0
1988,ACHILLION PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,43.8,-23.0, , , ,0.4,-17.7, ,-64.6,-17.4, ,56.0,-36.4,417.6,-31.6
1989,BEIJING NEW BUILDING MATERIAL PUBLIC LIMITED,China,China,Construction & Materials,43.7,35.4,1570.1,12.4,2.8,199.5,76.3,12.7,379.2,6.4,24.2,10624.0,2.0,3243.6,10.0
1990,BENEFITFOCUS,US,US,Software & Computer Services,43.7,-1.4,226.0,9.2,19.3,7.2,0.1,3.2,-34.7,4.6,-15.3,1450.0,0.0,1228.1,46.2
1991,GENERAC,US,US,Industrial Engineering,43.7,16.5,1767.2,20.5,2.5,41.6,43.1,2.4,311.9,42.5,17.7,5664.0,21.9,3004.4,37.1
1992,Q2 HOLDINGS,US,US,Software & Computer Services,43.7,22.6,210.6,24.3,20.7,11.6,7.9,5.5,-24.2,7.9,-11.5,1190.0,41.0,2332.7,59.3
1993,MERRIMACK PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,43.6,-16.0, , , ,0.1,-87.1, ,-57.3,-31.5, ,27.0,-62.5,69.0,-56.3
1994,OUTOTEC,Finland,EU,Industrial Engineering,43.6,6.6,1276.5,11.6,3.4,8.9,-2.2,0.7,-64.5,-460.3,-5.1,4012.0,-3.2,1186.6,5.0
1995,APPLIED OPTOELECTRONICS,US,US,Electronic & Electrical Equipment,43.6,41.1,233.6,-30.0,18.7,62.8,7.3,26.9,-9.4,-112.4,-4.0,2956.0,-3.2,711.5,-28.6
1996,TRIUMPH,US,US,Aerospace & Defence,43.6,-31.4,2938.8,5.2,1.5,41.1,12.0,1.4,-7.2,-97.4,-0.2,10776.0,-20.5,904.9,-20.6
1997,CARGURUS,US,US,Software & Computer Services,43.6,102.1,396.6,43.3,11.0,5.2,15.5,1.3,20.3,51.8,5.1,732.0,33.3,3823.4, 
1998,NATERA,US,US,Pharmaceuticals & Biotechnology,43.5,-0.4,225.0,22.9,19.3,3.4,-60.7,1.5,-100.1,-15.3,-44.5,975.0,9.2,1471.2,156.3
1999,EZAKI GLICO,Japan,Japan,Food Producers,43.5,-10.2,2760.2,-0.9,1.6,133.1,-7.7,4.8,129.6,-15.9,4.7,5381.0,-1.9,3058.4,-4.3
2000,PARADE TECHNOLOGIES,US,US,Technology Hardware & Equipment,43.4,10.0,294.5,0.1,14.7,4.5,-21.7,1.5,55.9,-0.4,19.0, , ,1021.6,-4.6
2001,GLAUKOS,US,US,Health Care Equipment & Services,43.4,27.7,158.3,13.8,27.4,9.0,63.4,5.7,-11.4,470.0,-7.2,437.0,12.9,2084.3,83.6
2002,ADLINK TECHNOLOGY,Taiwan,RoW,Technology Hardware & Equipment,43.3,-3.1,297.7,-1.8,14.5,2.5,30.9,0.8,10.3,-34.8,3.4, , ,299.8,-25.3
2003,KURITA WATER INDUSTRIES,Japan,Japan,"Gas, Water & Multiutilities",43.3,4.4,2044.2,9.5,2.1,225.4,59.6,11.0,183.0,5.3,9.0,6613.0,10.0,3021.8,4.3
2004,VECTURA,UK,EU,Pharmaceuticals & Biotechnology,43.2,-24.0,178.0,8.4,24.3,12.8,21.1,7.2,-116.9,9.6,-65.7,434.0,-6.5,589.8,-28.6
2005,UNIVERSAL ENTERTAINMENT,Japan,Japan,Industrial Engineering,43.2,32.8,735.0,36.1,5.9,393.3,-12.7,53.5,-141.9,83.7,-19.3,7866.0,10.9,2341.4,30.9
2006,BEIJING SHUZHI TECHNOLOGY,China,China,Technology Hardware & Equipment,43.2,193.3,691.5,99.2,6.3,31.5,-35.2,4.6,104.0,37.1,15.0,1421.0,-18.4,541.3,-34.0
2007,CSG,China,China,General Industrials,43.2,-8.0,1324.9,-2.5,3.3,88.7,-42.6,6.7,112.5,-32.2,8.5,10800.0,-10.8,339.5,-27.6
2008,FUJIAN FURI ELECTRONICS,China,China,Technology Hardware & Equipment,43.2,46.3,1393.9,33.9,3.1,17.2,-27.2,1.2,2.1,-120.0,0.1,4297.0,-11.2,232.3,-27.4
2009,BEIJINGWEST INDUSTRIES,China,China,Automobiles & Parts,43.1,-21.2,381.1,-12.4,11.3,18.6,-16.3,4.9,15.1,277.1,4.0,880.0,-41.3,70.4,-11.3
2010,MERSANA THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,43.1,69.2,9.3,-39.6,465.6,1.2,19.9,12.9,-57.3,65.7,-619.7,86.0,10.3,282.1,-18.8
2011,SHANGHAI MODERN PHARMACEUTICAL,China,China,Pharmaceuticals & Biotechnology,43.1,2.1,1401.8,34.2,3.1,50.9,137.1,3.6,129.8,-16.6,9.3,12374.0,-13.1,731.2,-35.0
2012,NINGBO SHANSHAN,China,China,Personal Goods,43.0,-21.3,1106.6,6.5,3.9,228.5,31.3,20.7,102.1,-7.6,9.2,4343.0,-2.0,1724.8,-23.3
2013,NATS,UK,EU,Industrial Transportation,43.0,-10.8,982.0,-3.0,4.4, , , ,137.6,-20.5,14.0,4464.0,3.6, , 
2014,KYUSHU ELECTRIC POWER,Japan,Japan,Electricity,43.0,-3.4,15895.8,2.9,0.3,2974.0,7.0,18.7,682.2,-16.0,4.3,21103.0,0.6,4655.9,-3.6
2015,LEONHARD KURZ STIFTUNG,Germany,EU,General Industrials,43.0,0.0,818.4,6.0,5.3,64.1,41.7,7.8,92.9,-7.2,11.4,5113.0,5.9, , 
2016,GUANGDONG HOMA APPLIANCES,China,China,Household Goods & Home Construction,42.9,35.8,985.8,12.0,4.4,21.9,-60.2,2.2,-47.3,-159.4,-4.8,10876.0,19.5, , 
2017,NIPPON LIGHT METAL,Japan,Japan,Industrial Metals & Mining,42.9,5.2,3943.7,3.9,1.1,175.4,14.8,4.4,229.3,0.5,5.8,13316.0,3.6,1196.9,-24.4
2018,CIDARA THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,42.9,14.8, , , ,0.2,-42.2, ,-55.3,13.6, ,68.0,11.5,102.7,1.1
2019,VERSUM MATERIALS,US,US,Technology Hardware & Equipment,42.9,8.9,1198.5,21.8,3.6,100.8,80.3,8.4,344.6,21.2,28.8,2300.0,4.5,3786.1,7.9
2020,RUDOLPH TECHNOLOGIES,US,US,Industrial Engineering,42.8,4.4,239.1,7.3,17.9,6.6,-26.1,2.8,44.6,10.4,18.7,651.0,10.0,774.5,26.7
2021,FORYOU,China,China,Electronic & Electrical Equipment,42.8,14.7,434.7,-17.4,9.8,31.8,47.7,7.3,0.6,-98.6,0.1,6188.0,-13.4,120.2, 
2022,ALIGHT,US,US,Software & Computer Services,42.8,22.5,2076.9,3.3,2.1,67.2,35.1,3.2,290.8,19.8,14.0,11000.0, , , 
2023,ANAPLAN,US,US,Software & Computer Services,42.8,58.5,210.2,42.9,20.4,13.2,58.1,6.3,-112.0,179.3,-53.3,1299.0,17.9, , 
2024,KADMON HOLDINGS,US,US,Pharmaceuticals & Biotechnology,42.8,39.6,1.2,-88.6,3507.6,0.8,80.4,61.9,-75.0,25.3,-6153.0,116.0,14.9,425.7,258.9
2025,SK HOLDINGS,South Korea,RoW,Chemicals,42.8,34.5,79455.1,8.8,0.1,5639.0,34.5,7.1,3669.8,-18.4,4.6, , ,14485.4,-1.7
2026,DAIHEN,Japan,Japan,General Industrials,42.7,-4.8,1130.5,-4.0,3.8,66.1,-3.5,5.8,65.9,-16.8,5.8,3803.0,-1.5,648.2,-36.4
2027,NILFISK HOLDING,Denmark,EU,Household Goods & Home Construction,42.7,26.3,1054.3,-2.6,4.1,18.6,21.6,1.8,18.9,-76.8,1.8,5482.0,-5.0,1133.8, 
2028,HYOSUNG,South Korea,RoW,General Industrials,42.7,-53.7,2341.3,11.1,1.8,289.2,-48.4,12.4,112.3,299.4,4.8, , ,495.7,-88.6
2029,TETRAPHASE PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,42.6,-46.9,16.5,95.6,258.3,0.2,-73.5,1.1,-64.0,-36.7,-387.6,119.0,52.6,163.4,-47.5
2030,EVERBRIDGE,US,US,Software & Computer Services,42.6,72.2,128.5,41.0,33.2,1.5,3.2,1.2,-36.8,118.3,-28.6,777.0,33.7,1545.3,174.1
2031,CONSTELLATION PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,42.6,49.5, , , ,0.4,-18.2, ,-53.5,56.7, ,82.0, ,233.8, 
2032,KOSE,Japan,Japan,Personal Goods,42.5,1.3,2624.1,9.8,1.6,119.7,52.8,4.6,412.1,8.2,15.7,8117.0,4.6,9788.4,48.6
2033,BELIMO,Switzerland,RoW,Industrial Engineering,42.5,5.9,569.7,10.8,7.5,14.3,-23.7,2.5,97.4,18.6,17.1,1640.0,7.0,2691.9,31.1
2034,VANGUARD INTERNATIONAL SEMICONDUCTOR,Taiwan,RoW,Technology Hardware & Equipment,42.5,-3.4,822.1,16.1,5.2,54.5,-4.1,6.6,205.9,36.8,25.1, , ,3469.9,36.7
2035,SOSEI,Japan,Japan,Pharmaceuticals & Biotechnology,42.4,9.1,22.6,-58.7,187.5,14.2,105.3,62.9,-46.3,138.4,-204.4,169.0,11.2,1022.3,-15.8
2036,ADVERUM BIOTECHNOLOGIES,US,US,Pharmaceuticals & Biotechnology,42.4,27.7,1.4,-12.8,3010.0,0.7,-20.4,50.2,-68.2,32.7,-4843.7,82.0,5.1,416.1,300.3
2037,COLFAX,US,US,Industrial Engineering,42.4,13.1,3202.5,11.1,1.3,60.8,1.3,1.9,266.8,169.3,8.3,15500.0,8.4,3627.0,-15.4
2038,NEVRO,US,US,Pharmaceuticals & Biotechnology,42.3,29.0,338.2,18.6,12.5,7.2,89.9,2.1,-36.5,41.1,-10.8,804.0,18.9,1773.3,-20.0
2039,ZHEJIANG DUN AN ARTIFICIAL ENVIRONMENT EQUIPMENT,China,China,Industrial Engineering,42.3,38.0,1097.9,11.9,3.9,74.3,8.1,6.8,-208.5,-598.7,-19.0,11280.0,2.3, , 
2040,FIRST TRACTOR,China,China,Industrial Engineering,42.3,18.1,690.3,-23.8,6.1,34.2,-8.4,5.0,-146.8,3355.2,-21.3,8488.0,-20.4,392.8,-39.9
2041,PAT UKRGAZVYDOBUVANNYA,Ukraine,RoW,Oil & Gas Producers,42.3,274.1,2461.1,5.2,1.7,670.1,69.1,27.2,1079.6,-12.8,43.9,20319.0,-1.4, , 
2042,J2 GLOBAL,US,US,Mobile Telecommunications,42.2,5.1,1054.4,8.0,4.0,49.2,42.4,4.7,213.3,-0.6,20.2,2587.0,4.0,3551.1,11.7
2043,ARROWHEAD PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,42.2,52.4,14.1,-48.6,299.2,1.2,-82.1,8.8,-48.9,51.2,-346.5,116.0,24.7,1134.7,520.6
2044,SUMMIT,UK,EU,Pharmaceuticals & Biotechnology,42.1,31.2,47.7,248.0,88.3,0.1,-66.9,0.3,2.5,-109.3,5.2,74.0,23.3,34.1,-74.5
2045,CHINA BAOAN,China,China,Real Estate Investment & Services,42.1,26.6,1417.6,63.1,3.0,149.2,29.3,10.5,222.1,192.9,15.7,13620.0,25.6,1248.1,-46.2
2046,FOCALTECH SYSTEMS,Taiwan,RoW,Electronic & Electrical Equipment,42.1,11.8,281.9,-8.1,14.9,2.1,-1.6,0.7,-76.0,-1749.1,-27.0, , ,227.4,-32.3
2047,NANOMETRICS,US,US,Technology Hardware & Equipment,42.1,31.2,283.4,25.5,14.8,6.5,43.9,2.3,58.1,55.3,20.5,701.0,18.4,923.5,60.8
2048,SYROS PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,42.0,18.0,1.8,86.2,2347.9,1.2,68.6,67.5,-56.2,17.6,-3136.4,76.0,35.7,361.2,-19.5
2049,CECONOMY,Germany,EU,General Retailers,42.0,-22.2,21962.0,-56.8,0.2,203.0,-12.1,0.9,258.0,-78.3,1.2,53954.0,-6.7,2347.4,-21.1
2050,UXIN,China,China,General Retailers,42.0,45.8,422.5,69.9,9.9,17.1,64.9,4.0,-327.0,40.7,-77.4,12619.0,11.4,196.8, 
2051,DOUYU INTERNATIONAL HOLDINGS,China,China,Leisure Goods,42.0,55.3,465.7,93.8,9.0,4.2,37.7,0.9,-110.1,41.1,-23.6,2250.0,23.5, , 
2052,AVON PRODUCTS,US,US,Personal Goods,41.9,-9.3,4865.8,-2.5,0.9,82.9,-2.5,1.7,363.7,21.7,7.5,23000.0,-8.0,772.7,-19.2
2053,IDEX,US,US,Industrial Engineering,41.9,13.2,2169.1,8.6,1.9,49.0,27.9,2.3,507.6,15.8,23.4,7352.0,2.6,10260.4,30.7
2054,EASTMAN KODAK,US,US,Leisure Goods,41.9,-9.4,1157.2,-4.4,3.6,28.8,-13.2,2.5,-74.2,-51.7,-6.4,5400.0,-6.9,121.1,-57.9
2055,BEIJING SJ ENVIRONMENTAL PROTECTION AND NEW MATERIAL,China,China,Chemicals,41.9,91.1,1951.3,-31.7,2.1,21.1,-24.2,1.1,279.7,-36.7,14.3,4763.0,-2.1,3112.3,-44.7
2056,ZAFGEN,US,US,Pharmaceuticals & Biotechnology,41.9,17.4, , , ,0.1,96.4, ,-53.4,15.3, ,38.0,8.6,306.0,253.2
2057,QUOTIENT TECHNOLOGY,US,US,Software & Computer Services,41.8,-11.0,338.0,20.1,12.4,5.3,-6.1,1.6,-5.3,-37.1,-1.6,877.0,20.6,1241.8,2.6
2058,DESCARTES SYSTEMS,Canada,RoW,Software & Computer Services,41.8,14.5,240.3,15.9,17.4,4.6,3.1,1.9,36.2,15.5,15.1, , ,2242.1,30.2
2059,FINASTRA INTERNATIONAL,UK,EU,Software & Computer Services,41.8,4.8,246.4,17.3,17.0,9.9,1197.8,4.0,-33.4,105.6,-13.6,434.0,-2.3, , 
2060,CEVA,US,US,Mobile Telecommunications,41.7,18.2,68.0,-11.0,61.3,2.9,-19.7,4.3,-1.8,-113.3,-2.7,341.0,8.9,588.8,-24.3
2061,HAIER ELECTRONICS,China,China,Industrial Engineering,41.7,2.9,10864.5,8.3,0.4,237.3,98.3,2.2,524.7,6.8,4.8,16759.0,10.0,6402.3,-1.3
2062,SEIREN,Japan,Japan,Personal Goods,41.6,5.8,966.9,6.9,4.3,39.0,-28.7,4.0,82.9,-2.3,8.6,5970.0,9.6,964.2,-3.0
2063,CRODA INTERNATIONAL,UK,EU,Chemicals,41.6,0.0,1537.8,1.0,2.7,111.1,-35.7,7.2,365.6,0.8,23.8,4580.0,6.3,7444.1,33.0
2064,VERISK ANALYTICS,US,US,Nonlife Insurance,41.6,27.3,2091.8,11.6,2.0,201.7,25.9,9.6,728.5,4.1,34.8,8184.0,12.0,17131.1,47.1
2065,SHENZHEN CLOU ELECTRONICS,China,China,Electronic & Electrical Equipment,41.6,11.1,474.2,-13.0,8.8,110.4,-33.0,23.3,-40.9,-172.7,-8.6,3975.0,-20.1,578.0,-36.6
2066,KUREHA,Japan,Japan,Chemicals,41.5,6.2,1168.4,0.6,3.6,105.9,36.3,9.1,122.4,28.5,10.5,4299.0,-1.7,1283.7,58.7
2067,PROTEOSTASIS THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,41.5,-1.7,2.5,-46.8,1671.5,0.4,251.7,14.6,-55.2,5.4,-2224.7,49.0,-5.8,86.2,81.6
2068,HEALTHEQUITY,US,US,Health Care Equipment & Services,41.4,24.9,250.9,25.1,16.5,3.4,-29.1,1.3,67.8,42.7,27.0,1141.0,11.1,5122.8,126.7
2069,NGK SPARK PLUG,Japan,Japan,Automobiles & Parts,41.4,18.1,3349.2,3.7,1.2,400.5,36.5,12.0,462.3,-12.8,13.8,15994.0,4.4,5202.2,48.3
2070,TOFAS,Turkey,RoW,Automobiles & Parts,41.4,1.0,3167.8,6.9,1.3,54.7,-18.7,1.7,289.7,33.9,9.1,8669.0,-10.7,1899.1,-27.5
2071,KUMIAI CHEMICAL INDUSTRY,Japan,Japan,Chemicals,41.3,33.4,763.2,24.5,5.4,21.7,98.2,2.8,44.0,48.3,5.8,1672.0,9.1,993.9,44.1
2072,DB HITEK,South Korea,RoW,Chemicals,41.3,-3.0,523.9,-1.5,7.9,92.1,42.8,17.6,88.5,-21.1,16.9, , ,637.8,15.1
2073,AKORN,US,US,Pharmaceuticals & Biotechnology,41.3,-15.4,606.1,-17.5,6.8,60.4,-27.4,10.0,-319.2,1857.0,-52.7,2220.0,-3.8,1719.1,-52.1
2074,SIYUAN ELECTRIC,China,China,Electronic & Electrical Equipment,41.3, ,602.0,7.8,6.9,7.6,13.1,1.3,36.6,-14.1,6.1,5153.0,5.2,1078.8,3.3
