World rank,Company,Country,Region,Industry-ICB3 sector name,R&D 2020 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
1353,VIELA BIO,US,US,Pharmaceuticals & Biotechnology,84.183898,-1.2796,9.495564,-76.696, ,0.754625,-15.8946,7.9471,-125.403058,71.5691, ,170,22.3022,1502.474112,
1354,TENABLE HOLDINGS,US,US,Software & Computer Services,84.171674,13.1739,358.749299,24.1507,23.4625,16.524335,-1.9203,4.6061,-29.690344,-59.8751,-8.2761,1367,-7.4475,3106.159649,72.5725
1355,BEAM THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,84.083662,88.9068,0.019558,33.3379, ,13.32981,30.6678,68155.2817,-108.190106,76.6506, ,181,53.3898,1058.586656,
1356,LOTUS GROUP,UK,RoW,General Retailers,84.037236,296.6653,113.184843,67.6098,74.2478,,,,-8.657228,-48.3324,-7.6488,1000,22.1001,,
1357,SPIRENT COMMUNICATIONS,UK,RoW,Technology Hardware & Equipment,84.019283,6.8394,425.719432,3.7331,19.7358,7.741835,-12.844,1.8185,78.477759,7.9596,18.4342,1419,2.6773,1950.203248,57.909
1358,CHINA OILFIELD SERVICES,China,China,"Oil Equipment, Services & Distribution",83.885576,-19.4807,3607.110583,-6.9202,2.3256,516.98379,53.5877,14.3324,519.402554,-2.4355,14.3994,14689,-0.6359,1159.353856,-37.2165
1359,TOWA PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,83.687012,24.2353,1218.109205,40.3283,6.8702,71.851929,100.8573,5.8986,156.687062,55.1429,12.8631,3456,3.9398,851.54902,-13.6756
1360,WUXI LEAD INTELLIGENT EQUIPMENT,China,China,Electronic & Electrical Equipment,83.64578,29.8183,724.157131,24.7801,11.5508,53.14834,99.5286,7.3393,136.018824,1.5048,18.7831,8215,21.5416,4928.544264,51.7807
1361,CHURCH & DWIGHT,US,US,Chemicals,83.611818,9.6154,3989.734294,12.3483,2.0957,80.596577,34.1927,2.0201,839.133421,21.4555,21.0323,5100,6.25,19313.7628,20.2226
1362,MAREL,Iceland,RoW,Industrial Engineering,83,-6.9507,1237.8,-3.5756,6.7054,27.5,42.487,2.2217,149.7,-7.9336,12.094,6464,2.5543,3487.085461,21.6193
1363,COOPER-STANDARD HOLDINGS,US,US,Automobiles & Parts,82.802592,-11.5338,1935.816504,-23.58,4.2774,74.805684,-44.1866,3.8643,-189.094727,-1417.5743,-9.7682,25000,-10.7143,249.502019,-51.6176
1364,OPPEIN HOME GROUP,China,China,General Retailers,82.721987,32.8855,1795.256907,8.4227,4.6078,236.900596,3.7496,13.1959,290.431778,15.6483,16.1777,20022,-7.5623,7408.985808,422.4771
1365,RAKUTEN,Japan,Japan,General Retailers,82.47598,15.3288,11446.12161,15.1595,0.7206,2196.19821,158.4352,19.1873,-1086.271886,1832.4986,-9.4903,23841,18.8899,10525.41859,-6.7932
1366,ALTERYX,US,US,Software & Computer Services,82.403276,46.3343,403.641348,18.5203,20.415,21.479924,130.1406,5.3215,-3.183931,-110.2867,-0.7888,1469,22.4167,5267.931892,-8.4309
1367,TATA STEEL,India,RoW,Industrial Metals & Mining,82.360207,-2.38,17101.90959,4.9296,0.4816,,,,2396.587118,129.3015,14.0136,31189,-3.6306,5550.233743,19.7855
1368,ENVISTA HOLDINGS,US,US,Health Care Equipment & Services,82.144944,-34.8416,1859.67026,-17.0664,4.4172,38.872161,-38.6889,2.0903,137.478691,-39.2072,7.3926,12400,-22.5,3116.175362,
1369,TOYO TIRE,Japan,Japan,Automobiles & Parts,82.074924,-5.9052,2703.305958,-8.9263,3.0361,175.379415,-48.3092,6.4876,238.242972,-18.7339,8.813,11258,-4.9155,2141.435891,36.0277
1370,ANAPLAN,US,US,Software & Computer Services,81.919208,46.972,364.888982,28.6571,22.4504,4.628802,42.3202,1.2686,-125.31912,4.517,-34.3445,1900,18.6758,6976.619395,19.5303
1371,HYSTER-YALE MATERIALS HANDLING,US,US,Automobiles & Parts,81.900465,-12.8361,2291.664653,-14.5726,3.5738,42.131881,4.0241,1.8385,40.665007,-12.1479,1.7745,7600,-3.7975,425.375449,-25.1773
1372,IMMUNOCORE,UK,RoW,Pharmaceuticals & Biotechnology,81.813873,-25.2754,37.572984,32.8847,217.7465,3.361839,-24.6199,8.9475,-94.263834,-27.1526,-250.8819,329,-28.3224,,
1373,SALZGITTER,Germany,EU,Industrial Metals & Mining,81.8,-6.5143,7090.8,-17.0405,1.1536,374.4,-15.7326,5.2801,-288.3,-1.4359,-4.0658,24416,-3.2148,809.807098,-18.8497
1374,BIOCON,India,RoW,Pharmaceuticals & Biotechnology,81.77902,18.2229,781.691864,12.8133,10.4618,169.213744,-5.442,21.6471,124.224685,5.8555,15.8918,13609,7.9308,5038.595995,60
1375,NEXTGEN HEALTHCARE,US,US,Health Care Equipment & Services,81.557379,-2.5777,453.770137,3.0694,17.9733,3.064951,-49.51,0.6754,12.532808,101.9037,2.7619,2564,-6.8991,720.427236,-4.8479
1376,BOBST,Switzerland,RoW,Industrial Engineering,81.530017,1.9676,1269.68426,-16.1523,6.4213,26.744806,-30.3614,2.1064,20.08174,-71.708,1.5816,5662,1.9262,895.031968,21.7762
1377,NATERA,US,US,Pharmaceuticals & Biotechnology,81.521522,94.7836,318.641704,29.3314,25.5841,15.975887,294.6055,5.0137,-176.250615,65.5076,-55.3131,1815,74.6872,4147.710973,120.257
1378,SUMITOMO BAKELITE,Japan,Japan,Chemicals,81.493,0.2418,1643.558813,1.1528,4.9583,70.428573,-9.6813,4.2851,159.730369,88.8786,9.7186,7937,32.9703,1095.040559,-26.0079
1379,DEUTZ,Germany,EU,Industrial Engineering,81.4,-15.0313,1295.6,-29.6176,6.2828,75.9,-21.3472,5.8583,-101.2,-220.7637,-7.8111,4586,-6.5226,550.162842,-14.9159
1380,ZHUZHOU TIMES NEW MATERIAL TECHNOLOGY,China,China,General Industrials,81.381765,10.7512,1855.39193,27.7991,4.3862,46.895169,-19.4008,2.5275,76.52291,-540.0521,4.1244,6244,-4.5406,736.826884,-13.2075
1381,KONKA,China,China,Technology Hardware & Equipment,81.360988,36.8091,6206.868971,-8.6092,1.3108,703.2961,43.5634,11.3309,-28.882883,20.1913,-0.4653,17216,-10.7332,1423.562239,62.5
1382,CAMBRICON TECHNOLOGIES,China,China,Technology Hardware & Equipment,81.205408,31.7211,56.797686,3.1951,142.9731,32.370737,66.1695,56.9931,-70.034671,-56.3498,-123.3055,1268,47.7855,,
1383,POWERSCHOOL,US,US,Software & Computer Services,81.08146,8.5799,,,,,,,,,,,,,
1384,ZUIVELCOOPERATIE FRIESLANDCAMPINA,Netherlands,EU,Food Producers,81,-14.7368,11140,-1.3897,0.7271,397,-3.8741,3.5637,,,,23877,0.2561,,
1385,MERCURY SYSTEMS,US,US,Technology Hardware & Equipment,80.995892,42.6501,649.181387,,12.4766,35.281579,,5.4348,77.863301,,11.9941,1947,,3456.51345,-10.698
1386,JHBP,China,China,Pharmaceuticals & Biotechnology,80.981587,61.8818,1.288319,-20.7685, ,3.531251,37.5079,274.0976,-115.278257,77.5583, ,508,,,
1387,VARONIS SYSTEMS,US,US,Software & Computer Services,80.973889,23.0288,238.521046,15.1458,33.9483,8.243831,-60.1607,3.4562,-63.902735,3.1953,-26.7912,1719,9.2122,3175.976807,88.085
1388,KALERA,Norway,RoW,Food Producers,80.953516,0.7321,722.578057,775.9014,11.2034,16987.91099,276.2564,2351.014,-6898.894226,125.9516,-954.7611,107,,,
1389,TDC,Denmark,EU,Fixed Line Telecommunications,80.852636,24.6888,2164.456017,-5.6031,3.7355,434.936062,-4.9118,20.0945,173.812988,10.8062,8.0303,7260,-0.9144,,
1390,COMPUTERSHARE,Australia,RoW,Software & Computer Services,80.825572,37.0964,1851.123274,-2.9785,4.3663,19.593361,-56.7774,1.0585,313.04721,-34.8459,16.9112,12646,,5241.368693,-19.9792
1391,ZHEJIANG LONGSHENG,China,China,Chemicals,80.692637,-12.3948,1860.526255,-28.4512,4.3371,70.763817,-36.229,3.8034,506.572853,-32.4605,27.2274,8284,3.1375,5821.858653,2.8674
1392,ANHUI CONCH CEMENT,China,China,Construction & Materials,80.631585,245.3989,21978.21678,12.2348,0.3669,794.934292,-20.2323,3.6169,5374.087927,3.1425,24.4519,47539,0.1116,30380.69479,54.4763
1393,FISHER & PAYKEL HEALTHCARE,New Zealand,RoW,Health Care Equipment & Services,80.509453,15.3586,1160.938076,55.9864,6.9349,94.349776,10.2546,8.127,419.509025,87.7933,36.1353,5833,22.7742,12477.76509,121.694
1394,CHANGCHUN HIGH & NEW TECHNOLOGY INDUSTRIES,China,China,Pharmaceuticals & Biotechnology,80.448135,73.4315,1054.980376,17.2354,7.6256,136.813813,29.8562,12.9684,480.257008,38.4435,45.5228,6247,12.8636,19827.26838,165.951
1395,DAIWA HOUSE INDUSTRY,Japan,Japan,Household Goods & Home Construction,80.281968,0.7998,32452.26152,-5.786,0.2474,2632.012362,14.8318,8.1104,2642.699324,-7.6969,8.1433,48807,3.5517,14881.92579,-14.7509
1396,OMNICELL,US,US,Health Care Equipment & Services,80.245342,-13.9588,727.087065,-0.5372,11.0366,18.614631,43.7146,2.5602,37.06872,-41.9453,5.0983,2860,5.9259,2323.727683,-4.662
1397,MINGYANG SMART ENERGY,China,China,Industrial Engineering,80.241607,67.0992,2769.430033,116.3127,2.8974,412.276215,41.2705,14.8867,250.987316,169.3426,9.0628,10163,29.1524,1822.060493,373.2598
1398,Q2 HOLDINGS,US,US,Software & Computer Services,80.134511,28.6239,328.213872,27.6613,24.4153,19.326064,71.1039,5.8883,-68.397074,66.8622,-20.8392,1749,11.1182,4240.247983,21.4467
1399,BEIJING NEW BUILDING MATERIALS,China,China,Construction & Materials,80.122027,62.7762,2061.945615,26.33,3.8857,170.450922,-35.2927,8.2665,424.893545,26.9483,20.6064,12966,12.4837,6910.595065,115.3371
1400,BEIJING SHIJI INFORMATION TECHNOLOGY,China,China,Software & Computer Services,79.989359,15.8726,409.249642,-9.1968,19.5454,53.037603,11.5439,12.9597,13.863873,-59.1992,3.3876,5291,-5.0771,2001.745345,-2.7744
1401,PHATHOM PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,79.983749,-1.1312,,,,0.847527,,,-102.408178,18.3119,,55,120,867.68465,
1402,ENN NATURAL GAS,China,China,Pharmaceuticals & Biotechnology,79.895538,138.4448,10849.71632,-0.7686,0.7364,863.201779,-22.3196,7.956,1365.990731,9.3964,12.5901,39282,1077.518,1850.402829,28.678
1403,TYSON FOODS,US,US,Food Producers,79.86314,1.0309,35192.75205,1.8394,0.2269,977.10107,-4.7657,2.7764,2954.12125,28.9577,8.3941,139000,-1.4184,15059.06609,-32.5995
1404,SHIMADZU,Japan,Japan,Electronic & Electrical Equipment,79.85732,-4.4865,3094.414166,2.0901,2.5807,104.683471,-16.1079,3.383,390.007269,18.5179,12.6036,13308,0.9558,7368.910107,19.7956
1405,VENUSTECH,China,China,Software & Computer Services,79.687624,9.8352,448.218982,18.3776,17.7787,28.626615,36.8588,6.3867,112.093684,22.6918,25.0087,5381,16.7498,3395.975206,45.4438
1406,HOMOLOGY MEDICINES,US,US,Pharmaceuticals & Biotechnology,79.610511,11.3505,2.20194,62.1849,3615.4714,3.042133,-82.902,138.1569,-106.155226,18.4823,-4820.9863,205,9.6257,391.711313,-42.1857
1407,QUECTEL WIRELESS SOLUTIONS,China,China,Mobile Telecommunications,79.59118,92.5386,760.466777,47.9187,10.4661,68.772914,135.724,9.0435,23.646051,1.0348,3.1094,3025,87.0748,1847.095362,372.3077
1408,GUANGZHOU HAIGE COMMUNICATIONS,China,China,Technology Hardware & Equipment,79.476007,4.7515,627.043174,10.5422,12.6747,30.64882,18.68,4.8878,85.822982,20.7716,13.6869,7698,-7.4426,3714.667022,39.6953
1409,OCTAPHARMA,Switzerland,RoW,Pharmaceuticals & Biotechnology,79.471,4.915,2.214818,-99.8919,3588.1504,,,,,,,160,-98.2809,,
1410,MIMECAST,UK,RoW,Software & Computer Services,79.454045,20.6808,408.605087,17.4338,19.4452,31.453853,-27.4956,7.6979,25.473896,1260.2699,6.2344,1765,-1.9444,2539.669602,23.2856
1411,USHIO,Japan,Japan,Electronic & Electrical Equipment,79.369762,-0.7961,932.321441,-25.4394,8.5131,49.573663,-19.2726,5.3172,4.89131,-90.4381,0.5246,5053,-9.6064,1312.302311,-8.3772
1412,AMCOR,UK,RoW,Forestry & Paper,79.292689,52.0313,10480.81473,3.1562,0.7566,381.38724,17.1464,3.6389,1092.0062,36.7347,10.4191,,,14136.92178,8.6494
1413,CHINA AVIONICS SYSTEMS,China,China,Aerospace & Defence,79.28625,15.0528,1073.576154,5.3006,7.3852,109.829428,12.4446,10.2302,131.754935,12.0505,12.2725,11138,-16.8806,3948.149383,20.1977
1414,SHERWIN WILLIAMS,US,US,General Industrials,79.129703,-5.8196,14963.50018,2.5747,0.5288,247.575734,-7.6315,1.6545,2331.759209,25.1006,15.583,61031,-0.1309,49791.30367,25.7281
1415,CHINA ALUMINUM INTERNATIONAL ENGINEERING,China,China,Construction & Materials,79.08825,-24.8536,2831.301688,-25.9679,2.7934,533.361577,229.4413,18.838,-155.049819,-253.698,-5.4763,14633,-0.3541,57.525682,-44.3089
1416,NOK,Japan,Japan,Automobiles & Parts,79.055208,-11.0196,4689.751897,-4.8573,1.6857,178.399131,-55.6438,3.804,102.292863,192.446,2.1812,37999,-6.1568,1572.571987,-21.482
1417,WEATHERFORD INTERNATIONAL,Ireland,EU,"Oil Equipment, Services & Distribution",79.04821,-32.1678,3003.01705,-29.3384,2.6323,125.49922,-42.963,4.1791,-931.46499,-3.2176,-31.0176,17200,-28.3333,,
1418,RELAY THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,79.026206,37.9299,67.357224,,117.324,1.573629,,2.3362,-45.469834,-33.6141,-67.5055,159,30.3279,2946.86034,
1419,ADVANCED ENERGY INDUSTRIES,US,US,Electronic & Electrical Equipment,78.853441,21.0981,1153.799082,79.4575,6.8342,29.731091,44.8428,2.5768,154.175791,218.3606,13.3624,10000,-8.3997,2315.282866,43.889
1420,COTY,US,US,Personal Goods,78.640745,3.3191,3773.044407,-1.8632,2.0843,141.716327,-34.9663,3.756,128.921926,-119.0878,3.4169,11430,-37.4042,2232.087408,-61.9721
1421,ALMIRALL,Spain,EU,Pharmaceuticals & Biotechnology,78.58,-9.0583,807.427,-5.6015,9.7321,11.891,-39.6763,1.4727,92.947,-38.9767,11.5115,1787,0.7896,1608.522693,-46.7956
1422,HYTERA COMMUNICATIONS,China,China,Technology Hardware & Equipment,78.344605,-20.4007,748.105715,-22.6074,10.4724,82.899664,-15.2459,11.0813,61.852574,54.1565,8.2679,6863,-15.9358,1145.416798,-3.9693
1423,HEIWA,Japan,Japan,Industrial Engineering,78.237369,-21.5379,847.281848,-25.4743,9.2339,57.759923,-8.8936,6.8171,12.456326,-93.2745,1.4702,5436,3.9786,1404.155203,-16.4409
1424,SEALED AIR,US,US,General Industrials,78.151787,24.0621,3995.764776,2.3398,1.9559,147.583823,-4.5335,3.6935,651.455042,28.8524,16.3036,16500,0,4985.811389,-0.5711
1425,BASILEA PHARMACEUTICA,Switzerland,RoW,Pharmaceuticals & Biotechnology,78.034683,0.4599,104.035448,-2.0621,75.0078,1.687051,520.0684,1.6216,-21.522628,35.2151,-20.6878,150,-33.3333,554.30004,11.4449
1426,SUZHOU KEDA TECHNOLOGY,China,China,Technology Hardware & Equipment,77.916059,-8.3553,285.902145,-7.4364,27.2527,8.685029,10.1856,3.0378,17.250218,7.4509,6.0336,5027,-3.7342,579.27136,18.7831
1427,STAMPSCOM,US,US,General Retailers,77.907308,22.4997,617.700641,32.5487,12.6125,2.901965,57.8457,0.4698,161.480009,111.7846,26.1421,1482,12.8713,3571.285246,296.6958
1428,XD INC.,China,China,Software & Computer Services,77.886427,100.8829,355.102046,0.3332,21.9335,9.034949,8.2699,2.5443,10.89641,-83.1581,3.0685,1952,57.9288,2040.565668,
1429,CONSTELLATION PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,77.826629,43.6991,,,,0.770923,,,-101.741565,45.0781,,154,45.283,814.828652,434.0801
1430,CYBERARK SOFTWARE,Israel,RoW,Software & Computer Services,77.76551,31.5858,378.478754,7.0376,20.5469,5.846307,1.9613,1.5447,4.894469,-90.3571,1.2932,1689,22.3913,3433.026534,-0.6395
1431,SHENZHEN MTC,China,China,Leisure Goods,77.659832,19.5011,2498.288634,51.6421,3.1085,260.063169,-6.8585,10.4097,275.428607,80.4398,11.0247,13424,54.2102,4154.846041,192.2001
1432,GUOXUAN HIGH-TECH,China,China,Electronic & Electrical Equipment,77.653168,16.7904,820.205863,37.5187,9.4675,261.141237,6.2792,31.8385,110.201671,25.8832,13.4359,7817,-1.6358,3724.408913,138.6469
1433,ETABLISSEMENTEN FRANZ COLRUYT,Belgium,EU,General Retailers,77.5,21.8553,9930.7,3.6499,0.7804,,,,515.7,2.3214,5.193,32945,7.5544,7336.927164,14.1208
1434,YINYI,China,China,Real Estate Investment & Services,77.401352,-20.5683,970.029327,19.142,7.9793,104.451182,-8.2849,10.7678,-61.093,-91.7408,-6.2981,10973,2.0744,593.902221,20.1299
1435,WORKIVA,US,US,Software & Computer Services,77.29122,5.4748,286.524498,18.0277,26.9754,1.526363,-39.6585,0.5327,-30.805983,-16.7467,-10.7516,1718,8.7342,1888.542288,31.0296
1436,KINPO ELECTRONICS,Taiwan,RoW,Technology Hardware & Equipment,77.185431,-3.1526,3665.294721,-6.783,2.1058,152.191922,-24.6356,4.1522,27.658938,-32.5119,0.7546,,,482.097243,12.7595
1437,AISAN,Japan,Japan,Automobiles & Parts,77.183614,-9.4975,1426.713356,-11.7096,5.4099,52.215914,-61.9462,3.6599,38.981067,-274.052,2.7322,8688,-5.1632,235.889769,-33.8815
1438,NEXANS,France,EU,Electronic & Electrical Equipment,77,-18.0851,5979,-11.2249,1.2878,225,-5.4622,3.7632,101,-661.1111,1.6892,24151,-6.7169,2052.985625,61.2329
1439,BOLIDEN,Sweden,EU,Mining,76.936599,0.915,5612.883692,12.7864,1.3707,623.465499,-28.8282,11.1078,881.083516,19.667,15.6975,6071,1.234,7029.785658,18.8479
1440,HALMA,UK,RoW,Electronic & Electrical Equipment,76.882664,-2.3611,1441.631988,-1.5093,5.333,24.934918,-26.9231,1.7296,267.175462,4.8948,18.5328,7120,1.8307,9209.005134,12.9903
1441,DIODES,US,US,Electronic & Electrical Equipment,76.838119,6.5197,1001.724179,-1.5943,7.6706,61.782288,-23.0364,6.1676,109.471176,-33.0376,10.9283,8939,22.9404,2063.798296,35.8695
1442,FATE THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,76.757441,22.1806,25.616509,194.3258, ,4.019234,-33.3063,15.69,-104.380309,27.1605, ,279,56.7416,2576.093793,196.2351
1443,TYLER TECHNOLOGIES,US,US,Software & Computer Services,76.716695,9.2835,910.002178,2.7831,8.4304,18.490761,-39.0643,2.0319,140.922585,9.8173,15.486,5500,2.459,11323.89904,40.387
1444,17 EDUCATION & TECHNOLOGY,China,China,General Retailers,76.66445,25.1399,161.413603,218.6183,47.4957,11.161531,84.1874,6.9149,-166.369975,33.3972,-103.0706,3156,,,
1445,SULZER,Switzerland,RoW,Industrial Engineering,76.62526,-1.5458,3071.488382,-10.983,2.4947,90.691732,-10.0092,2.9527,135.297258,-39.5118,4.4049,15054,-8.7968,2550.8508,-14.4149
1446,MITHRA PHARMACEUTICALS,Belgium,EU,Pharmaceuticals & Biotechnology,76.594,34.2036,9.03,-90.6444,848.2171,10.645,-4.2544,117.8848,-83.678,-410.1942,-926.6667,229,33.1395,731.265376,-29.445
1447,FIRST SOLAR,US,US,Alternative Energy,76.389908,-2.9738,2209.545786,-11.4845,3.4573,339.52836,-37.6964,15.3664,263.62089,60.7678,11.931,5100,-22.7273,6613.85582,24.0605
1448,ORCHARD THERAPEUTICS,UK,RoW,Personal Goods,76.383388,-20.1367,2.114743,3.263, ,2.174233,-38.9054,102.8131,-124.932028,-11.3199, ,224,-11.1111,470.030776,-54.6139
1449,Y-MABS THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,76.356496,47.5729,16.909797,,451.5518,0.142612,,0.8434,-97.738629,44.493,-578,125,92.3077,1403.166606,89.5185
1450,CHINA XD ELECTRIC,China,China,Electronic & Electrical Equipment,76.336935,7.8447,1910.477302,3.1166,3.9957,36.415769,23.3013,1.9061,50.495132,-19.3414,2.6431,12220,-6.8314,3087.429772,37.2159
1451,OJI,Japan,Japan,Forestry & Paper,76.310727,6.7782,10686.84402,-9.8581,0.7141,744.501426,2.4012,6.9665,666.806662,-18.7781,6.2395,36034,-2.1081,3820.953714,-3.2323
1452,KYORIN,Japan,Japan,Pharmaceuticals & Biotechnology,76.302863,-11.6865,809.22085,-6.4364,9.4292,31.982247,54.9924,3.9522,45.508056,-22.8914,5.6237,2243,-1.2329,1019.689734,13.1342
1453,FORMA THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,76.087569,-16.1236,,,,0.202917,,,-101.172744,253.0973,,107,33.75,1472.028681,
1454,COOPER COMPANIES,US,US,Health Care Equipment & Services,76.032969,7.6125,1981.013337,-8.3855,3.8381,252.954272,6.265,12.7689,275.527833,-41.0359,13.9084,12000,0,13665.68791,9.2067
1455,SEKISUI HOUSE,Japan,Japan,Household Goods & Home Construction,76.004037,32.1619,19242.06771,1.3133,0.395,688.007581,31.323,3.5755,1463.956514,-2.8904,7.6081,28362,3.5223,11285.37322,10.1985
1456,JD HEALTH INTERNATIONAL,China,China,Pharmaceuticals & Biotechnology,75.953386,80.0703,2417.089188,78.7707,3.1423,1.957732,202.719,0.081,43.860365,-18.8555,1.8146,2099,,,
1457,CHEMOURS,US,US,Chemicals,75.78849,16.25,4049.38717,-10.0796,1.8716,217.58631,-44.4906,5.3733,364.27371,2.7586,8.9958,6500,-7.1429,2765.223529,46.4773
1458,KNOWLES,US,US,Leisure Goods,75.706997,-4.0289,622.850999,-10.5873,12.1549,25.996267,-22.5728,4.1738,32.434214,-54.3578,5.2074,7000,-17.6471,1124.697231,-25.3112
1459,KISSEI PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,75.697348,-10.5972,542.951142,9.1881,13.9418,7.321237,5.9158,1.3484,11.842946,-18.9015,2.1812,1863,-1.5328,941.989718,-4.8951
1460,WAGO,Germany,EU,Electronic & Electrical Equipment,75.535,9.4567,950.531,1.039,7.9466,,,,107.34,-7.1132,11.2926,7888,2.7351,,
1461,CHINA WEST CONSTRUCTION,China,China,Construction & Materials,75.494682,37.3514,2900.760725,2.3527,2.6026,40.712829,-4.2312,1.4035,166.08303,16.366,5.7255,5553,-2.4077,1716.672269,6.5196
1462,YADEA GROUP HOLDINGS,China,China,Industrial Engineering,75.474023,56.7382,2414.314144,61.7641,3.1261,70.578881,56.1189,2.9234,123.619602,113.4302,5.1203,8184,88.528,,
1463,BILL.COM,US,US,Software & Computer Services,75.412807,71.229,128.432968,45.4532,58.7176,9.320354,316.9524,7.257,-27.868976,248.8524,-21.6992,618,30.1053,,
1464,APTARGROUP,US,US,General Industrials,75.381025,11.715,2387.207046,2.4341,3.1577,200.435293,1.5181,8.3962,298.25623,-7.5997,12.4939,13000,-7.1429,6220.40448,-2.4794
1465,AMR GP,UK,RoW,Travel & Leisure,75.351573,5.6748,66.387032,32.8671,113.5035,10.292215,-23.9454,15.5034,-66.811363,-47.1156,-100.6392,407,-4.2353,,
1466,INTELLIA THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,75.310941,41.5005,47.26105,34.5475,159.351,2.921524,-47.2328,6.1817,-111.305584,28.4061,-235.5123,312,15.5556,1033.023541,82.7767
1467,ASPEN TECHNOLOGY,US,US,Software & Computer Services,75.275899,9.6353,578.091783,18.4827,13.0214,1.008068,-3.2081,0.1744,295.657418,40.9708,51.1437,1897,10.9357,6998.014595,-5.7026
1468,TOKYO OHKA KOGYO,Japan,Japan,Chemicals,75.060376,7.5008,924.669922,14.36,8.1175,46.247257,-60.1936,5.0015,117.83968,65.215,12.744,1750,1.3905,1837.135161,44.2897
1469,CAMPBELL SOUP,US,US,Food Producers,74.97356,4.5455,7082.55663,7.2037,1.0586,243.66407,-22.1354,3.4403,1077.33746,5.3386,15.2111,14500,-23.6842,12954.83679,17.305
1470,XINYI GLASS HOLDINGS,China,China,Support Services,74.945179,3.1351,1956.744263,14.4994,3.8301,336.254959,11.2816,17.1844,575.170509,44.7637,29.3943,14334,9.278,5679.460279,72.8847
1471,KOLON,South Korea,RoW,General Industrials,74.70346,4.7974,3023.094685,-8.4204,2.4711,159.280329,43.7715,5.2688,114.181431,-11.8567,3.777,,,646.64312,-19.598
1472,UPWORK,US,US,Support Services,74.579133,33.1587,304.480666,24.3098,24.4939,5.150357,-41.2202,1.6915,-18.260951,19.6242,-5.9974,540,-5.2632,1492.793712,14.3291
1473,MEIDENSHA,Japan,Japan,General Industrials,74.45486,-9.5443,1818.545037,-9.5774,4.0942,122.7939,4.7424,6.7523,64.554283,-35.4943,3.5498,9647,0.5001,585.364996,-6.518
